Time measurement,Displacement,Primary force measurement
(s),(mm),(N)
"46.60000","155.25031","437.59952"
"46.62000","155.31694","437.58493"
"46.64000","155.38377","437.55682"
"46.66000","155.45035","437.69064"
"46.68000","155.51691","437.64362"
"46.70000","155.58377","437.38437"
"46.72000","155.65041","437.26666"
"46.74000","155.71689","437.48276"
"46.76000","155.78371","437.61084"
"46.78000","155.85043","437.60278"
"46.80000","155.91692","437.38736"
"46.82000","155.98364","437.48621"
"46.84000","156.05045","437.53720"
"46.86000","156.11694","437.56400"
"46.88000","156.18361","437.60864"
"46.90000","156.25044","437.83365"
"46.92000","156.31697","437.88986"
"46.94000","156.38358","437.71429"
"46.96000","156.45042","437.70908"
"46.98000","156.51703","437.65161"
"47.00000","156.58354","437.46637"
"47.02000","156.65041","437.46982"
"47.04000","156.71706","437.31677"
"47.06000","156.78357","437.37054"
"47.08000","156.85036","437.24036"
"47.10000","156.91713","437.22238"
"47.12000","156.98360","437.34204"
"47.14000","157.05034","437.43250"
"47.16000","157.11713","437.42786"
"47.18000","157.18365","437.41870"
"47.20000","157.25027","437.58093"
"47.22000","157.31712","437.64484"
"47.24000","157.38364","437.61633"
"47.26000","157.45020","437.45398"
"47.28000","157.51703","437.32486"
"47.30000","157.58366","437.30499"
"47.32000","157.65021","437.53311"
"47.34000","157.71707","437.68045"
"47.36000","157.78377","437.48669"
"47.38000","157.85027","437.41284"
"47.40000","157.91702","437.57483"
"47.42000","157.98378","437.66940"
"47.44000","158.05023","437.72272"
"47.46000","158.11694","437.55304"
"47.48000","158.18373","437.48080"
"47.50000","158.25027","437.39340"
"47.52000","158.31691","437.46521"
"47.54000","158.38379","437.45862"
"47.56000","158.45035","437.59711"
"47.58000","158.51691","437.23096"
"47.60000","158.58372","437.27808"
"47.62000","158.65039","437.41364"
"47.64000","158.71686","437.44650"
"47.66000","158.78369","437.60422"
"47.68000","158.85042","437.68277"
"47.70000","158.91690","437.45712"
"47.72000","158.98364","437.31030"
"47.74000","159.05043","437.22919"
"47.76000","159.11693","437.21994"
"47.78000","159.18361","437.17822"
"47.80000","159.25046","437.38248"
"47.82000","159.31700","437.37463"
"47.84000","159.38359","437.53854"
"47.86000","159.45045","437.56488"
"47.88000","159.51701","437.48434"
"47.90000","159.58354","437.33734"
"47.92000","159.65034","437.48096"
"47.94000","159.71703","437.49957"
"47.96000","159.78349","437.38641"
"47.98000","159.85030","437.37329"
"48.00000","159.91708","437.61319"
"48.02000","159.98358","437.57578"
"48.04000","160.05032","437.42828"
"48.06000","160.11714","437.63300"
"48.08000","160.18362","437.36789"
"48.10000","160.25026","437.38513"
"48.12000","160.31711","437.58826"
"48.14000","160.38368","437.36591"
"48.16000","160.45024","437.38895"
"48.18000","160.51707","437.63132"
"48.20000","160.58371","437.68469"
"48.22000","160.65022","437.62280"
"48.24000","160.71701","437.76611"
"48.26000","160.78374","437.61731"
"48.28000","160.85022","437.59012"
"48.30000","160.91704","437.66122"
"48.32000","160.98381","437.52240"
"48.34000","161.05029","437.30109"
"48.36000","161.11697","437.05963"
"48.38000","161.18376","437.38425"
"48.40000","161.25026","437.43677"
"48.42000","161.31689","437.52451"
"48.44000","161.38376","437.64691"
"48.46000","161.45036","437.48032"
"48.48000","161.51692","437.35010"
"48.50000","161.58377","437.58951"
"48.52000","161.65041","437.61694"
"48.54000","161.71687","437.50299"
"48.56000","161.78368","437.60226"
"48.58000","161.85039","437.61554"
"48.60000","161.91690","437.25967"
"48.62000","161.98366","437.23206"
"48.64000","162.05048","437.62973"
"48.66000","162.11694","437.51212"
"48.68000","162.18362","437.39871"
"48.70000","162.25043","437.62424"
"48.72000","162.31696","437.59738"
"48.74000","162.38353","437.57224"
"48.76000","162.45041","437.70251"
"48.78000","162.51701","437.71378"
"48.80000","162.58357","437.57986"
"48.82000","162.65041","437.34280"
"48.84000","162.71709","437.31628"
"48.86000","162.78355","437.53464"
"48.88000","162.85036","437.39389"
"48.90000","162.91710","437.33408"
"48.92000","162.98357","437.33698"
"48.94000","163.05028","437.56790"
"48.96000","163.11713","437.52057"
"48.98000","163.18362","437.45944"
"49.00000","163.25027","437.37619"
"49.02000","163.31706","437.49524"
"49.04000","163.38362","437.40808"
"49.06000","163.45020","437.59155"
"49.08000","163.51709","437.72702"
"49.10000","163.58371","437.66531"
"49.12000","163.65022","437.84915"
"49.14000","163.71704","437.74271"
"49.16000","163.78374","437.41357"
"49.18000","163.85022","437.54126"
"49.20000","163.91699","437.73676"
"49.22000","163.98378","437.57715"
"49.24000","164.05025","437.25922"
"49.26000","164.11697","437.51096"
"49.28000","164.18381","437.48087"
"49.30000","164.25032","437.30783"
"49.32000","164.31693","437.60953"
"49.34000","164.38376","437.65814"
"49.36000","164.45033","437.56754"
"49.38000","164.51689","437.49698"
"49.40000","164.58374","437.55252"
"49.42000","164.65038","437.82913"
"49.44000","164.71687","437.63794"
"49.46000","164.78368","437.61255"
"49.48000","164.85040","437.66913"
"49.50000","164.91687","437.49368"
"49.52000","164.98364","437.61450"
"49.54000","165.05045","437.73331"
"49.56000","165.11694","437.73511"
"49.58000","165.18361","437.70868"
"49.60000","165.25044","437.68518"
"49.62000","165.31697","437.49939"
"49.64000","165.38359","437.59290"
"49.66000","165.45045","437.68323"
"49.68000","165.51704","437.73209"
"49.70000","165.58359","437.95471"
"49.72000","165.65041","437.94769"
"49.74000","165.71710","437.75952"
"49.76000","165.78357","437.82364"
"49.78000","165.85033","437.64935"
"49.80000","165.91705","437.65231"
"49.82000","165.98354","437.67416"
"49.84000","166.05028","437.83640"
"49.86000","166.11710","437.83752"
"49.88000","166.18361","437.72720"
"49.90000","166.25024","437.80426"
"49.92000","166.31711","437.82614"
"49.94000","166.38367","437.66919"
"49.96000","166.45024","437.43661"
"49.98000","166.51711","437.57199"
"50.00000","166.58371","437.80688"
"50.02000","166.65024","437.70959"
"50.04000","166.71707","437.89343"
"50.06000","166.78378","437.78018"
"50.08000","166.85023","437.54163"
"50.10000","166.91702","437.65134"
"50.12000","166.98376","437.89075"
"50.14000","167.05026","438.02756"
"50.16000","167.11694","437.78391"
"50.18000","167.18378","437.78671"
"50.20000","167.25029","437.85431"
"50.22000","167.31693","437.87473"
"50.24000","167.38377","437.95078"
"50.26000","167.45035","437.80640"
"50.28000","167.51689","437.70490"
"50.30000","167.58376","437.71555"
"50.32000","167.65038","437.91925"
"50.34000","167.71689","437.78342"
"50.36000","167.78368","437.75217"
"50.38000","167.85040","437.91150"
"50.40000","167.91689","437.95743"
"50.42000","167.98366","437.77252"
"50.44000","168.05045","437.85883"
"50.46000","168.11694","437.96207"
"50.48000","168.18361","438.05429"
"50.50000","168.25044","438.23370"
"50.52000","168.31696","438.42664"
"50.54000","168.38358","438.14243"
"50.56000","168.45041","438.14908"
"50.58000","168.51703","438.10223"
"50.60000","168.58356","438.04074"
"50.62000","168.65041","437.96069"
"50.64000","168.71707","437.90280"
"50.66000","168.78354","437.83490"
"50.68000","168.85033","437.90741"
"50.70000","168.91708","438.05176"
"50.72000","168.98360","438.08099"
"50.74000","169.05031","438.23663"
"50.76000","169.11713","438.22662"
"50.78000","169.18362","438.09824"
"50.80000","169.25024","438.15280"
"50.82000","169.31711","438.28418"
"50.84000","169.38367","438.24759"
"50.86000","169.45023","438.13916"
"50.88000","169.51707","438.24789"
"50.90000","169.58371","438.11783"
"50.92000","169.65022","437.93741"
"50.94000","169.71703","438.10300"
"50.96000","169.78374","438.28809"
"50.98000","169.85025","438.22656"
"51.00000","169.91702","438.18192"
"51.02000","169.98381","438.29846"
"51.04000","170.05026","438.29285"
"51.06000","170.11696","438.39203"
"51.08000","170.18376","438.61243"
"51.10000","170.25026","438.50079"
"51.12000","170.31688","438.26016"
"51.14000","170.38373","438.51584"
"51.16000","170.45032","438.40292"
"51.18000","170.51689","438.20554"
"51.20000","170.58376","438.13000"
"51.22000","170.65042","438.41119"
"51.24000","170.71692","438.61041"
"51.26000","170.78372","438.55106"
"51.28000","170.85043","438.34216"
"51.30000","170.91689","438.27606"
"51.32000","170.98361","438.32721"
"51.34000","171.05040","438.16302"
"51.36000","171.11691","438.18820"
"51.38000","171.18359","438.03711"
"51.40000","171.25044","438.11469"
"51.42000","171.31699","438.34512"
"51.44000","171.38358","438.40842"
"51.46000","171.45044","438.37689"
"51.48000","171.51704","438.13190"
"51.50000","171.58357","437.99103"
"51.52000","171.65044","437.93652"
"51.54000","171.71710","437.97797"
"51.56000","171.78357","438.13364"
"51.58000","171.85033","438.39282"
"51.60000","171.91710","438.33218"
"51.62000","171.98357","438.28598"
"51.64000","172.05029","438.18634"
"51.66000","172.11710","438.36652"
"51.68000","172.18364","438.31430"
"51.70000","172.25027","438.22488"
"51.72000","172.31714","438.26089"
"51.74000","172.38367","438.30499"
"51.76000","172.45023","438.48486"
"51.78000","172.51706","438.49228"
"51.80000","172.58369","438.39648"
"51.82000","172.65021","438.39304"
"51.84000","172.71704","438.59418"
"51.86000","172.78377","438.54410"
"51.88000","172.85025","438.30014"
"51.90000","172.91701","438.34531"
"51.92000","172.98380","438.37219"
"51.94000","173.05025","438.26318"
"51.96000","173.11696","438.34598"
"51.98000","173.18376","438.44739"
"52.00000","173.25029","438.39175"
"52.02000","173.31689","438.44803"
"52.04000","173.38376","438.47455"
"52.06000","173.45033","438.41571"
"52.08000","173.51691","438.46262"
"52.10000","173.58371","438.53357"
"52.12000","173.65038","438.79318"
"52.14000","173.71686","438.63998"
"52.16000","173.78371","438.59003"
"52.18000","173.85043","438.64325"
"52.20000","173.91692","438.70499"
"52.22000","173.98367","438.64618"
"52.24000","174.05046","438.61588"
"52.26000","174.11693","438.55524"
"52.28000","174.18361","438.62228"
"52.30000","174.25043","438.54318"
"52.32000","174.31696","438.64609"
"52.34000","174.38353","438.77759"
"52.36000","174.45039","438.82904"
"52.38000","174.51700","438.55530"
"52.40000","174.58354","438.45364"
"52.42000","174.65039","438.81036"
"52.44000","174.71709","438.82932"
"52.46000","174.78355","438.89694"
"52.48000","174.85037","438.84946"
"52.50000","174.91710","438.73987"
"52.52000","174.98358","438.67798"
"52.54000","175.05028","438.76334"
"52.56000","175.11710","438.81610"
"52.58000","175.18358","438.67227"
"52.60000","175.25023","438.72949"
"52.62000","175.31711","438.60864"
"52.64000","175.38370","438.94363"
"52.66000","175.45027","439.09695"
"52.68000","175.51711","438.87509"
"52.70000","175.58372","438.90070"
"52.72000","175.65022","438.71713"
"52.74000","175.71703","438.72498"
"52.76000","175.78372","438.83347"
"52.78000","175.85020","438.94681"
"52.80000","175.91699","439.01614"
"52.82000","175.98376","439.09045"
"52.84000","176.05028","439.04907"
"52.86000","176.11697","439.08167"
"52.88000","176.18379","439.09409"
"52.90000","176.25031","439.07004"
"52.92000","176.31693","439.11050"
"52.94000","176.38379","439.03723"
"52.96000","176.45038","439.03448"
"52.98000","176.51689","438.99313"
"53.00000","176.58374","439.14359"
"53.02000","176.65038","439.28064"
"53.04000","176.71686","439.50485"
"53.06000","176.78369","439.31961"
"53.08000","176.85042","439.12143"
"53.10000","176.91693","439.04294"
"53.12000","176.98367","439.33649"
"53.14000","177.05051","439.68292"
"53.16000","177.11696","439.42258"
"53.18000","177.18364","439.31949"
"53.20000","177.25044","439.18994"
"53.22000","177.31697","439.16446"
"53.24000","177.38354","439.19357"
"53.26000","177.45041","439.22717"
"53.28000","177.51701","439.35043"
"53.30000","177.58354","439.39700"
"53.32000","177.65036","439.50677"
"53.34000","177.71706","439.55365"
"53.36000","177.78355","439.51306"
"53.38000","177.85036","439.47598"
"53.40000","177.91713","439.40912"
"53.42000","177.98361","439.17139"
"53.44000","178.05034","439.37997"
"53.46000","178.11713","439.81244"
"53.48000","178.18359","439.64526"
"53.50000","178.25026","439.63953"
"53.52000","178.31708","439.71060"
"53.54000","178.38365","439.55612"
"53.56000","178.45021","439.67789"
"53.58000","178.51711","439.73923"
"53.60000","178.58371","439.63297"
"53.62000","178.65022","439.69077"
"53.64000","178.71701","439.61224"
"53.66000","178.78372","439.76624"
"53.68000","178.85017","439.81757"
"53.70000","178.91696","439.83868"
"53.72000","178.98376","439.96616"
"53.74000","179.05026","439.92642"
"53.76000","179.11693","439.91861"
"53.78000","179.18378","439.79785"
"53.80000","179.25029","439.86984"
"53.82000","179.31691","439.97662"
"53.84000","179.38376","440.13681"
"53.86000","179.45032","440.17603"
"53.88000","179.51686","440.21161"
"53.90000","179.58374","440.19339"
"53.92000","179.65041","440.17151"
"53.94000","179.71692","440.13220"
"53.96000","179.78369","440.07739"
"53.98000","179.85042","440.15976"
"54.00000","179.91687","440.04251"
"54.02000","179.98364","440.15143"
"54.04000","180.05043","440.23767"
"54.06000","180.11694","440.29840"
"54.08000","180.18362","440.18054"
"54.10000","180.25046","440.30151"
"54.12000","180.31696","440.51410"
"54.14000","180.38353","440.46091"
"54.16000","180.45041","440.29965"
"54.18000","180.51703","440.38892"
"54.20000","180.58359","440.45242"
"54.22000","180.65039","440.42529"
"54.24000","180.71707","440.56973"
"54.26000","180.78357","440.57928"
"54.28000","180.85036","440.77036"
"54.30000","180.91711","440.81711"
"54.32000","180.98358","440.93497"
"54.34000","181.05032","440.81433"
"54.36000","181.11714","440.53775"
"54.38000","181.18365","440.65927"
"54.40000","181.25029","440.60809"
"54.42000","181.31711","440.52689"
"54.44000","181.38365","440.65002"
"54.46000","181.45023","440.93231"
"54.48000","181.51709","440.90366"
"54.50000","181.58371","440.92139"
"54.52000","181.65024","440.99265"
"54.54000","181.71704","441.14337"
"54.56000","181.78377","441.15643"
"54.58000","181.85022","441.01254"
"54.60000","181.91702","441.01599"
"54.62000","181.98378","441.02594"
"54.64000","182.05028","441.00815"
"54.66000","182.11694","440.96570"
"54.68000","182.18379","441.11731"
"54.70000","182.25027","440.94315"
"54.72000","182.31689","441.08551"
"54.74000","182.38374","441.19229"
"54.76000","182.45035","441.20578"
"54.78000","182.51691","441.18842"
"54.80000","182.58377","441.40344"
"54.82000","182.65041","441.38641"
"54.84000","182.71690","441.32480"
"54.86000","182.78369","441.33789"
"54.88000","182.85040","441.47479"
"54.90000","182.91687","441.45441"
"54.92000","182.98363","441.51083"
"54.94000","183.05042","441.73785"
"54.96000","183.11694","441.51364"
"54.98000","183.18359","441.37482"
"55.00000","183.25046","441.39536"
"55.02000","183.31697","441.51083"
"55.04000","183.38359","441.54971"
"55.06000","183.45042","441.68082"
"55.08000","183.51704","441.90051"
"55.10000","183.58354","441.87848"
"55.12000","183.65039","441.81329"
"55.14000","183.71706","441.76715"
"55.16000","183.78354","441.59329"
